table_name,ordinal,column_name,column_type,mode,schema_file
Procedure,17,encounter_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,18,encounter_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,19,occurrencePeriod_start,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,20,occurrencePeriod_end,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,21,occurrenceDateTime,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,22,recorded,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,23,recorder_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,24,recorder_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,25,performer_0_actor_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,26,performer_0_actor_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,27,performer_0_function_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,28,performer_0_function_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,29,performer_0_function_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,30,performer_1_actor_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,31,performer_1_actor_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,32,performer_1_function_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,33,performer_1_function_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,34,performer_1_function_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,35,location_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,36,location_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,37,reason_0_concept_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,38,reason_0_concept_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,39,reason_0_concept_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,40,reason_0_concept_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,41,reason_0_reference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,42,reason_0_reference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,43,bodySite_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,44,bodySite_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,45,bodySite_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,46,bodySite_0_coding_1_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,47,bodySite_0_coding_1_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,48,bodySite_0_coding_1_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,49,bodySite_0_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,50,usedCode_0_concept_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,51,usedCode_0_concept_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,52,usedCode_0_concept_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,53,usedCode_0_concept_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,54,report_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,55,report_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,56,statusReason_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,57,statusReason_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,58,statusReason_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,59,outcome_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,60,outcome_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,61,outcome_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,62,outcome_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,63,note_0_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,64,note_0_time,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,65,createdAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,66,updatedAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Procedure,67,isDeleted,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/ProcedureSchema.java
Task,1,id,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,2,resourceType,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,3,meta_versionId,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,4,meta_lastUpdated,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,5,meta_source,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,6,meta_profile_0,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,7,meta_security_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,8,meta_security_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,9,meta_security_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,10,meta_tag_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,11,meta_tag_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,12,meta_tag_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,13,text_status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,14,text_div,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,15,identifier_0_use,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,16,identifier_0_type_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,17,identifier_0_type_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,18,identifier_0_type_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,19,identifier_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,20,identifier_0_value,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,21,identifier_0_period_start,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,22,identifier_0_period_end,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,23,identifier_0_assigner_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,24,status,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,25,statusReason_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,26,statusReason_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,27,statusReason_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,28,statusReason_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,29,businessStatus_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,30,businessStatus_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,31,businessStatus_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,32,businessStatus_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,33,intent,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,34,priority,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,35,code_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,36,code_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,37,code_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,38,code_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,39,description,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,40,focus_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,41,focus_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,42,focus_type_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,43,focus_type_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,44,basedOn_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,45,basedOn_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,46,dependency_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,47,dependency_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,48,for_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,49,for_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,50,encounter_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,51,encounter_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,52,authoredOn,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,53,lastModified,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,54,requester_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,55,requester_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,56,requester_onBehalfOf_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,57,requester_onBehalfOf_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,58,owner_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,59,owner_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,60,reasonCode_0_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,61,reasonCode_0_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,62,reasonCode_0_coding_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,63,reasonCode_0_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,64,reasonReference_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,65,reasonReference_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,66,executionPeriod_start,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,67,executionPeriod_end,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,68,scheduledTiming_event_0,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,69,scheduledTiming_repeat_boundsDuration_unit,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,70,scheduledTiming_repeat_boundsDuration_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,71,scheduledTiming_repeat_boundsDuration_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,72,scheduledTiming_repeat_periodUnit,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,73,input_0_type_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,74,input_0_type_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,75,input_0_valueReference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,76,input_0_valueReference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,77,input_0_valueCodeableConcept_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,78,input_0_valueCodeableConcept_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,79,output_0_type_coding_0_system,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,80,output_0_type_coding_0_code,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,81,output_0_valueReference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,82,output_0_valueReference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,83,note_0_authorReference_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,84,note_0_authorReference_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,85,note_0_time,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,86,note_0_text,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,87,relevantHistory_0_reference,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,88,relevantHistory_0_display,STRING,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,89,createdAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,90,updatedAt,TIMESTAMP,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
Task,91,isDeleted,BOOL,NULLABLE,src/main/java/com/fluxfhir/opt/v2/infrastructure/bigquery/schema/TaskSchema.java
